TW_1417_TW_1417	TW_1417_TW_1417	2	41.6	-0.0200199	-6.38E-05	-0.00847557	-0.00213501	0.00564203	0.00409452	-0.00224815	-0.0180105	0.0090885	-0.00311215	0.0148049	-0.000171979	0.00933524	-0.0143843	-0.000335778	-0.0249691	0.00712623	0.00782829	-0.00699828	0.0219119
TW_1418_TW_1418	TW_1418_TW_1418	2	41.6	-0.0200199	-6.38E-05	-0.00847557	-0.00213501	0.00564203	0.00409452	-0.00224815	-0.0180105	0.0090885	-0.00311215	0.0148049	-0.000171979	0.00933524	-0.0143843	-0.000335778	-0.0249691	0.00712623	0.00782829	-0.00699828	0.0219119
TW_1431_TW_1431	TW_1431_TW_1431	2	22.8	-0.0192853	0.000475373	-0.00225789	4.66E-05	-0.00176354	0.00230912	0.000721292	-0.0110719	0.00493542	0.000326647	-0.00504564	-0.00369497	0.0111964	-0.00180331	-0.0173912	-0.0114149	-0.00240094	-0.000933461	0.012541	0.0170874
TW_1432_TW_1432	TW_1432_TW_1432	2	22.8	-0.0192486	-0.00129743	0.00140298	-0.00190623	-0.00288093	0.00108416	0.00508545	-0.0130071	0.00152552	-0.00346599	-0.0049525	-0.000349565	0.0184353	0.0128565	-0.0224318	-0.00501745	-0.00418022	0.000940192	0.0140751	0.00811809
TW_1453_TW_1453	TW_1453_TW_1453	1	62.6	-0.0189203	-0.00953666	0.00123268	0.00564839	-0.00852323	0.00515571	0.00964231	-0.0168171	0.0176195	0.00460546	-0.00804121	0.0251872	0.0370406	0.0144943	0.0319094	-0.0391681	0.0336609	-0.00857611	0.0273163	0.0484389
TW_1454_TW_1454	TW_1454_TW_1454	1	62.6	-0.0189203	-0.00953666	0.00123268	0.00564839	-0.00852323	0.00515571	0.00964231	-0.0168171	0.0176195	0.00460546	-0.00804121	0.0251872	0.0370406	0.0144943	0.0319094	-0.0391681	0.0336609	-0.00857611	0.0273163	0.0484389
TW_1543_TW_1543	TW_1543_TW_1543	2	68.3	-0.0216313	0.00333424	-0.0127897	0.00688034	-0.00588044	0.000562546	0.00511251	-0.0167067	0.0106637	-0.00881092	0.0259552	0.0150559	0.0174473	-0.00374934	-0.049396	0.0336623	-0.0415195	0.0127596	0.079115	-0.061561
TW_1544_TW_1544	TW_1544_TW_1544	2	68.3	-0.0216313	0.00333424	-0.0127897	0.00688034	-0.00588044	0.000562546	0.00511251	-0.0167067	0.0106637	-0.00881092	0.0259552	0.0150559	0.0174473	-0.00374934	-0.049396	0.0336623	-0.0415195	0.0127596	0.079115	-0.061561
TW_157_TW_157	TW_157_TW_157	2	35.6	-0.0229356	-0.00636941	-0.00344799	0.0117208	0.00199331	0.00105991	-0.00114013	-0.0182427	0.00344913	-0.00768236	0.00615781	0.0206641	-0.0289674	-0.0466822	-0.016427	-0.0152572	-0.022779	0.00299534	0.0547782	0.0477369
TW_1576_TW_1576	TW_1576_TW_1576	2	27.8	-0.0220123	0.000874902	-0.0070265	0.00039007	-0.00346251	0.00164673	0.00244819	-0.0212247	0.0171255	-0.00160762	0.00314139	0.0017123	0.00605619	0.00636566	0.038659	-0.037445	-0.0299733	-0.0196578	-0.0839479	0.0590792
TW_1577_TW_1577	TW_1577_TW_1577	2	27.8	-0.0220123	0.000874902	-0.0070265	0.00039007	-0.00346251	0.00164673	0.00244819	-0.0212247	0.0171255	-0.00160762	0.00314139	0.0017123	0.00605619	0.00636566	0.038659	-0.037445	-0.0299733	-0.0196578	-0.0839479	0.0590792
TW_158_TW_158	TW_158_TW_158	2	35.6	-0.0229356	-0.00636941	-0.00344799	0.0117208	0.00199331	0.00105991	-0.00114013	-0.0182427	0.00344913	-0.00768236	0.00615781	0.0206641	-0.0289674	-0.0466822	-0.016427	-0.0152572	-0.022779	0.00299534	0.0547782	0.0477369
TW_1641_TW_1641	TW_1641_TW_1641	2	65.9	-0.0206145	-0.00418886	-0.00453877	0.00399558	0.00465462	0.00159255	-0.0051727	-0.012743	-0.00207682	0.0063669	0.00282918	0.00728632	-0.0126244	-0.0565095	0.0147612	0.0949519	-0.0283943	0.0188	0.0231694	-0.0217587
TW_1642_TW_1642	TW_1642_TW_1642	2	65.9	-0.0206145	-0.00418886	-0.00453877	0.00399558	0.00465462	0.00159255	-0.0051727	-0.012743	-0.00207682	0.0063669	0.00282918	0.00728632	-0.0126244	-0.0565095	0.0147612	0.0949519	-0.0283943	0.0188	0.0231694	-0.0217587
TW_165_TW_165	TW_165_TW_165	1	63	-0.00852264	-0.0254898	-0.0122929	0.00233348	-0.00182555	0.0111446	0.00556592	-0.00795712	-4.41E-06	-0.00174	-0.0373995	-0.0151176	-0.220593	0.0218408	-0.0991144	0.0990367	-0.0392884	0.00814802	0.043504	0.0262721
TW_166_TW_166	TW_166_TW_166	1	63	-0.00853249	-0.025399	-0.0123049	0.00241307	-0.00177721	0.0112011	0.00561014	-0.00774789	-0.000212587	-0.00195883	-0.0374339	-0.0151774	-0.220548	0.0220429	-0.0992698	0.0992274	-0.0394519	0.00824576	0.0435342	0.0263755
TW_1667_TW_1667	TW_1667_TW_1667	2	57.9	-0.021113	0.00364349	-0.00336577	-0.00460777	0.000803362	3.43E-05	0.00572525	-0.0195399	-0.00328332	0.0210695	0.0162301	-0.00219357	0.00258118	0.0223864	0.00580977	-0.0590707	0.0407951	-0.0209831	-0.0762656	-0.00695618
TW_1668_TW_1668	TW_1668_TW_1668	2	57.9	-0.021113	0.00364349	-0.00336577	-0.00460777	0.000803362	3.43E-05	0.00572525	-0.0195399	-0.00328332	0.0210695	0.0162301	-0.00219357	0.00258118	0.0223864	0.00580977	-0.0590707	0.0407951	-0.0209831	-0.0762656	-0.00695618
TW_1712_TW_1712	TW_1712_TW_1712	2	31.3	-0.0214908	0.00204952	-0.000259022	0.00353268	0.000746477	0.0133158	0.003798	-0.0139122	0.0164363	-0.00318592	0.00609417	0.0229574	-0.00836114	0.117171	-0.0291203	0.00471004	0.0375443	0.0496127	-0.0210791	0.0217266
TW_1713_TW_1713	TW_1713_TW_1713	2	31.3	-0.0214908	0.00204952	-0.000259022	0.00353268	0.000746477	0.0133158	0.003798	-0.0139122	0.0164363	-0.00318592	0.00609417	0.0229574	-0.00836114	0.117171	-0.0291203	0.00471004	0.0375443	0.0496127	-0.0210791	0.0217266
TW_175_TW_175	TW_175_TW_175	2	43.8	-0.0210172	0.000703877	0.00601858	0.00633416	0.00209237	0.00896114	0.00408475	-0.0260438	0.013722	0.00632498	0.00920184	0.0168178	0.0228931	-0.0449717	0.0426631	0.0371752	-0.00678146	-0.0244865	0.0272359	0.00684989
